composition_json,cluster_type,label,mo_equivalent,pauling_chi_diff,allen_chi_diff,config_entropy,bv_ratio,u_density,mixing_enthalpy,lattice_distortion,type_I,type_II,type_III,type_IV
"{""Mn"": 0.024117, ""Ru"": 0.034866, ""U"": 0.941017}",III,H,0.0,0.03269001000000001,0.041573469,2.1953861530298022,9.673286518976914,18.8933996822408,0.98428496166,0.038287335894731406,0.0,0.0,1.0,0.0
"{""Ti"": 0.043334, ""U"": 0.956666}",II,M,0.08060124,0.006933440000000006,0.013563541999999996,1.4832071723542997,9.10360811802782,18.517373887500085,0.746210959992,0.011776048418643523,0.0,1.0,0.0,0.0
"{""Ti"": 0.038178000000000004, ""U"": 0.961822}",II,M,0.07101108,0.006108480000000006,0.011949713999999998,1.3477814167270907,9.096901019442083,18.582024549064503,0.660967925688,0.011079737549490681,0.0,1.0,0.0,0.0
"{""Si"": 0.013763999999999998, ""U"": 0.986236}",IV,H,0.0,0.007157279999999999,0.009497159999999998,0.6040719333900484,9.034558375456585,18.835212759601436,0.8823458997599999,0.02922804387749264,0.0,0.0,0.0,1.0
"{""Ti"": 0.047133, ""U"": 0.952867}",II,M,0.08766738,0.007541280000000007,0.014752628999999998,1.5795386188070928,9.108549985275145,18.46967456360641,0.808406645598,0.012259680245219269,0.0,1.0,0.0,0.0
"{""Mo"": 0.044744, ""U"": 0.955256}",I,H,0.044744,0.03490032000000001,0.029486296000000002,1.5192860632959602,9.89697743627738,18.75764376616606,-0.21370987232,0.022639894064598917,1.0,0.0,0.0,0.0
"{""U"": 0.862786, ""Zr"": 0.137214}",II,M,0.15093540000000003,0.006860699999999976,0.023738022000000008,3.3245497171349716,8.725809847307234,17.156475210095955,0.7103179092240001,0.008791456876602145,0.0,1.0,0.0,0.0
"{""Mo"": 0.1058, ""U"": 0.8942}",I,H,0.1058,0.08252400000000003,0.06972220000000001,2.807164795731753,11.056500586396623,18.33719536332734,-0.47303180000000006,0.03390945199592753,1.0,0.0,0.0,0.0
"{""U"": 0.951235, ""V"": 0.048765}",III,H,0.1180113,0.01219125,0.02077389,1.6200883165576447,9.55214864058912,18.628300011794327,0.9277394955000002,0.030583917815144867,0.0,0.0,1.0,0.0
"{""Ru"": 0.036445000000000005, ""U"": 0.9635549999999999}",II,H,0.0,0.029884900000000016,0.03032224,1.3009474258153508,9.685856619595194,18.890060849223882,1.0535028592500002,0.026563983684578782,0.0,1.0,0.0,0.0
"{""Ru"": 0.030473, ""U"": 0.969527}",II,H,0.0,0.024987860000000008,0.025353535999999996,1.1338844221323365,9.581210395176045,18.917806928061182,0.8863318881300001,0.02434479005432994,0.0,1.0,0.0,0.0
"{""Nb"": 0.08421000000000001, ""U"": 0.91579}",I,H,0.0951573,0.018526200000000017,0.035957670000000004,2.402189987874476,9.607225851595404,18.283825324641814,-0.3084747036,0.02330542039658963,1.0,0.0,0.0,0.0
"{""Nb"": 0.129, ""U"": 0.871}",I,H,0.14576999999999998,0.028380000000000027,0.05508300000000001,3.1965776693796304,9.905074863214672,17.8650623255723,-0.449436,0.028236874764899677,1.0,0.0,0.0,0.0
"{""Ti"": 0.096592, ""U"": 0.903408}",II,M,0.17966112,0.015454720000000014,0.030233295999999993,2.6399414617364623,9.172887919517176,17.843682261328613,1.570715739648,0.017137891182733157,0.0,1.0,0.0,0.0
"{""Fe"": 0.026933000000000002, ""U"": 0.973067}",III,H,0.0,0.012119850000000005,0.016509929,1.0302186802545747,9.449352737930823,18.884689077825346,0.393114202665,0.031294328310092226,0.0,0.0,1.0,0.0
"{""Nb"": 0.10500000000000001, ""U"": 0.895}",I,H,0.11865,0.023100000000000023,0.04483500000000001,2.7929404301857277,9.745477268241187,18.09007851766445,-0.37590000000000007,0.025771620102512594,1.0,0.0,0.0,0.0
"{""Nb"": 0.128037, ""Si"": 0.010615, ""U"": 0.861348}",I,H,0.14468181,0.03368794000000003,0.061996149000000014,3.6580281681076885,9.888892457853313,17.699183301925867,0.10152464610599993,0.03758263730390847,1.0,0.0,0.0,0.0
"{""Fe"": 0.022667, ""U"": 0.977333}",III,H,0.0,0.010200150000000003,0.013894871,0.899945266819502,9.385660525147905,18.912355400177862,0.332298106665,0.02874830241197767,0.0,0.0,1.0,0.0
"{""Ru"": 0.0697, ""U"": 0.833583, ""Zr"": 0.096716}",II,M,0.1063876,0.0619898,0.074722268,4.683326805018958,10.042018524497067,17.358719245079737,2.226751387068547,0.03763677730811131,0.0,1.0,0.0,0.0
"{""U"": 0.968, ""V"": 0.032}",III,H,0.07744,0.008,0.013631999999999998,1.1774874567277234,9.37856450429805,18.77748803967139,0.61952,0.024933031114774372,0.0,0.0,1.0,0.0
"{""Cr"": 0.045000000000000005, ""U"": 0.955}",I,H,0.0,0.012600000000000002,0.01944,1.5257947312169826,9.635962712078376,18.742581182212138,0.42975,0.03751140935540783,1.0,0.0,0.0,0.0
"{""Fe"": 0.02579, ""U"": 0.97421}",III,H,0.0,0.011605500000000005,0.01580927,0.9959206756116474,9.432287524801223,18.89211190606161,0.37687313850000004,0.03063429651671759,0.0,0.0,1.0,0.0
"{""U"": 0.874382, ""Zr"": 0.125618}",II,M,0.13817980000000002,0.006280899999999978,0.021731914000000005,3.142450812941048,8.752973827849727,17.314708892432044,0.659028708456,0.008470622572624755,0.0,1.0,0.0,0.0
"{""Al"": 0.012546999999999999, ""U"": 0.987453}",IV,H,0.0,0.0028858100000000025,0.004855689,0.5603815170341686,9.029079297678145,18.892892960180042,0.37168718373,0.009285413495196213,0.0,0.0,0.0,1.0
"{""Fe"": 0.055026, ""U"": 0.944974}",III,H,0.0,0.024761700000000008,0.033730938,1.7713486727673644,9.868786712077702,18.699886299847165,0.77997208986,0.044321119053529326,0.0,0.0,1.0,0.0
"{""U"": 0.956222, ""V"": 0.043778}",III,H,0.10594276,0.0109445,0.018649427999999996,1.4946106174911975,9.500513442993917,18.672854025509128,0.8372297343199999,0.0290332045459716,0.0,0.0,1.0,0.0
"{""Si"": 0.012427, ""Ti"": 0.057134000000000004, ""U"": 0.930439}",IV,H,0.10626924000000001,0.01560348000000001,0.026457572,2.3707335438839774,9.110111854534699,18.140994488930648,1.682171231247,0.03062394510299974,0.0,0.0,0.0,1.0
"{""Mn"": 0.022945999999999998, ""U"": 0.977054}",III,H,0.0,0.003900820000000003,0.011954866000000001,0.908661523488965,9.047237790232186,19.057646116893515,0.0,0.027953916765434135,0.0,0.0,1.0,0.0
"{""Cr"": 0.057513, ""U"": 0.891342, ""V"": 0.051145}",I,H,0.1237709,0.02888989,0.046633386,3.4821493741558145,10.329220763395321,18.18359339762359,1.4214497538750002,0.051524705799603616,1.0,0.0,0.0,0.0
"{""U"": 0.936221, ""V"": 0.063779}",III,H,0.15434518,0.01594475,0.027169853999999997,1.9724248641376079,9.707602993244896,18.49325599166653,1.19422478318,0.03477363157101365,0.0,0.0,1.0,0.0
"{""Ru"": 0.022857, ""U"": 0.977143}",II,H,0.0,0.018742740000000004,0.019017023999999997,0.9058842207655385,9.447756670263747,18.95302775550568,0.67003672653,0.021144086907574435,0.0,1.0,0.0,0.0
"{""Mn"": 0.025348, ""U"": 0.905087, ""Zr"": 0.069565}",III,H,0.0765215,0.007787409999999991,0.025241053000000006,3.066531263417096,8.880041585409915,18.060812971169238,0.37777426293,0.03030684681681967,0.0,0.0,1.0,0.0
"{""Cr"": 0.068188, ""U"": 0.931812}",I,H,0.0,0.01909264,0.029457215999999994,2.0695744575605644,9.939326122917699,18.57543177899838,0.6353839665600001,0.04580360150036767,1.0,0.0,0.0,0.0
"{""Ti"": 0.10886, ""U"": 0.89114}",II,M,0.2024796,0.017417600000000016,0.034073179999999995,2.86105719947719,9.188846547416674,17.6869578845216,1.7461710072,0.018082612781243932,0.0,1.0,0.0,0.0
"{""Ti"": 0.050499, ""U"": 0.949501}",II,M,0.09392814000000001,0.008079840000000008,0.015806187,1.662649562765245,9.112928591527973,18.427366446631744,0.8630793179820001,0.012669927662021158,0.0,1.0,0.0,0.0
"{""Nb"": 0.094105, ""U"": 0.905895}",I,H,0.10633864999999998,0.020703100000000016,0.040182835,2.593417585284478,9.673026610023015,18.19174675460755,-0.3409969959,0.024523544034530154,1.0,0.0,0.0,0.0
"{""Cr"": 0.02, ""U"": 0.98}",I,H,0.0,0.005600000000000001,0.008639999999999998,0.8150971878076918,9.308893311052715,18.919104063045022,0.196,0.025218733916623787,1.0,0.0,0.0,0.0
"{""Al"": 0.024512000000000003, ""U"": 0.975488}",IV,H,0.0,0.0056377600000000055,0.009486144000000002,0.9570587502221626,9.011763097518015,18.73501045145744,0.7173348556800001,0.012912404416898825,0.0,0.0,0.0,1.0
"{""Ni"": 0.019, ""U"": 0.981}",II,H,0.0,0.01007,0.012787,0.7825249499957552,9.394308405753435,18.954959807398673,0.465975,0.028114646424174834,0.0,1.0,0.0,0.0
"{""Ru"": 0.040256, ""U"": 0.959744}",II,H,0.0,0.03300992000000001,0.03349299199999999,1.4030446830304535,9.752636050482899,18.872295647104,1.15906363392,0.027878131718451306,0.0,1.0,0.0,0.0
"{""Ta"": 0.021414, ""U"": 0.925349, ""Zr"": 0.053237}",I,H,0.05856070000000001,0.005231529999999993,0.014477845000000003,2.5793851645679706,9.095888101215841,18.266279779335644,0.49715111449199995,0.01355314627367986,1.0,0.0,0.0,0.0
"{""Al"": 0.033918, ""Nb"": 0.059232, ""U"": 0.90685}",IV,H,0.06693215999999999,0.020832180000000016,0.03841833,3.0832405567407744,9.392037243257654,18.06059419958029,0.6717354346319999,0.02440969066361351,0.0,0.0,0.0,1.0
"{""Cr"": 0.032570999999999996, ""U"": 0.967429}",I,H,0.0,0.00911988,0.014070671999999996,1.1936298320095566,9.473356888664458,18.830812371180258,0.31510129958999994,0.03204829278174084,1.0,0.0,0.0,0.0
"{""Fe"": 0.037738, ""Ta"": 0.068743, ""U"": 0.893519}",III,H,0.0,0.025231260000000012,0.040044172,3.3947818464614326,10.167190658375581,18.66606109902405,1.1200260665,0.04182735952247016,0.0,0.0,1.0,0.0
"{""Fe"": 0.017906, ""U"": 0.982094}",III,H,0.0,0.008057700000000003,0.010976377999999998,0.7463789203074925,9.314577865734055,18.943110505060005,0.26378062746,0.025590014525867642,0.0,0.0,1.0,0.0
"{""Nb"": 0.147484, ""U"": 0.852516}",I,H,0.16665692,0.03244648000000003,0.06297566800000001,3.4779115796701436,10.027991610943419,17.69076427134833,-0.502929878976,0.029916664629198855,1.0,0.0,0.0,0.0
"{""Cr"": 0.049513, ""U"": 0.899342, ""V"": 0.051145}",I,H,0.1237709,0.026649890000000002,0.043177386,3.294704550260869,10.22455855506711,18.243762905105335,1.3626957938750002,0.049302271394020686,1.0,0.0,0.0,0.0
"{""Mo"": 0.075, ""Nb"": 0.04, ""U"": 0.885}",I,H,0.1202,0.06730000000000003,0.06650500000000001,3.5845264476743957,10.737569412406012,18.175773460154957,-0.473475,0.03256218886437325,1.0,0.0,0.0,0.0
"{""Al"": 0.019607, ""Mn"": 0.048404, ""U"": 0.931989}",IV,H,0.0,0.012738290000000011,0.032806393,2.4053382028334656,9.017418422188308,18.786656712591356,0.54820524969,0.041623324482442416,0.0,0.0,0.0,1.0
"{""Nb"": 0.08621000000000001, ""U"": 0.91379}",I,H,0.0974173,0.01896620000000002,0.036811670000000005,2.4416581835524447,9.620525651176527,18.265233948684443,-0.31511134360000004,0.02355874125760558,1.0,0.0,0.0,0.0
"{""Ti"": 0.09353500000000001, ""U"": 0.906465}",II,M,0.17397510000000002,0.014965600000000015,0.029276454999999996,2.5826702353230715,9.168911270879356,17.882645218994316,1.52615166795,0.01689002973016778,0.0,1.0,0.0,0.0
"{""Al"": 0.018612, ""U"": 0.918119, ""V"": 0.063269}",IV,H,0.15311098,0.020098010000000006,0.034155437999999996,2.7205717088611787,9.67538648398767,18.24578623276236,1.655569343012,0.03612557607940034,0.0,0.0,0.0,1.0
"{""Mo"": 0.133794, ""U"": 0.866206}",I,H,0.133794,0.10435932000000003,0.08817024600000001,3.27185686366246,11.58813860828535,18.139999213808338,-0.57946582782,0.03764713351364306,1.0,0.0,0.0,0.0
"{""Ru"": 0.061146, ""Ti"": 0.089016, ""U"": 0.849838}",II,M,0.16556976,0.06438228000000003,0.07873547999999998,4.360468275601319,10.234482575355553,17.62888836187975,2.920611059784,0.03688140378781669,0.0,1.0,0.0,0.0
"{""Mo"": 0.011, ""U"": 0.989}",I,H,0.011,0.008580000000000003,0.007249,0.5033938854719803,9.256140349379718,18.984514029218538,-0.054395,0.011379933396523392,1.0,0.0,0.0,0.0
"{""Cr"": 0.075644, ""U"": 0.924356}",I,H,0.0,0.021180320000000002,0.03267820799999999,2.2281470683796587,10.036871301079591,18.52096918489154,0.69921985264,0.04811463269261002,1.0,0.0,0.0,0.0
"{""Mn"": 0.04622, ""Ru"": 0.036424, ""U"": 0.9173560000000001}",III,H,0.0,0.037725080000000015,0.05438538799999999,2.84241053976647,9.716418157132425,18.88193636093594,1.0024132483200001,0.04682939067632068,0.0,0.0,1.0,0.0
"{""Cr"": 0.071241, ""Mn"": 0.045589, ""U"": 0.88317}",I,H,0.0,0.027697610000000004,0.054527981,3.647369968637353,10.023787775446905,18.528294641444784,0.6291791397,0.05973783111676098,1.0,0.0,0.0,0.0
"{""Cr"": 0.070121, ""Mn"": 0.012111, ""U"": 0.917768}",I,H,0.0,0.021692750000000004,0.036602103,2.6484807301054656,9.975861693092543,18.555074097357636,0.64354809928,0.05031855968790019,1.0,0.0,0.0,0.0
"{""Mo"": 0.142212, ""U"": 0.857788}",I,H,0.142212,0.11092536000000004,0.09371770800000001,3.400082430658086,11.748006039458431,18.08014352470861,-0.6099387352800001,0.038660332781214564,1.0,0.0,0.0,0.0
"{""Fe"": 0.051000000000000004, ""U"": 0.949}",III,H,0.0,0.022950000000000012,0.031263,1.6748488303143652,9.808677746146142,18.726652121231968,0.725985,0.042726301662650616,0.0,0.0,1.0,0.0
"{""Ti"": 0.052133, ""U"": 0.947867}",II,M,0.09696738,0.008341280000000006,0.016317628999999997,1.7022787957139747,9.115054153802816,18.406812869423398,0.8894727055980001,0.012863411281870806,0.0,1.0,0.0,0.0
"{""Cr"": 0.06698799999999999, ""U"": 0.933012}",I,H,0.0,0.018756639999999998,0.028938815999999992,2.0433917687485685,9.923626791668466,18.584164337169934,0.6250060785599999,0.045418096982771355,1.0,0.0,0.0,0.0
"{""Mo"": 0.112558, ""U"": 0.887442}",I,H,0.112558,0.08779524000000004,0.07417572200000001,2.925116768445495,11.18484272228017,18.289849444140216,-0.49944348318,0.03486923862874066,1.0,0.0,0.0,0.0
"{""Mo"": 0.11080000000000001, ""U"": 0.8892}",I,H,0.11080000000000001,0.08642400000000003,0.0730172,2.894807330365336,11.151456295100047,18.302181597462482,-0.4926168,0.034623396784911414,1.0,0.0,0.0,0.0
"{""Ta"": 0.023465, ""U"": 0.976535}",I,H,0.0,0.0028158000000000024,0.00577239,0.9247990985052125,9.237201498341532,19.00897779735665,0.22914393775,0.012639299296885441,1.0,0.0,0.0,0.0
"{""Ta"": 0.045066, ""U"": 0.954934}",I,H,0.0,0.005407920000000005,0.011086236000000001,1.527470688679943,9.412074971977583,18.96390887497758,0.43035055644,0.017352577854150897,1.0,0.0,0.0,0.0
"{""Cr"": 0.07100000000000001, ""U"": 0.929}",I,H,0.0,0.019880000000000005,0.030671999999999998,2.1301963634903833,9.976114889145064,18.55493284386467,0.6595900000000001,0.04669178768526217,1.0,0.0,0.0,0.0
"{""Cr"": 0.024614, ""Si"": 0.007594, ""U"": 0.967792}",I,H,0.0,0.010840800000000001,0.015873107999999997,1.329628749194562,9.362261636988348,18.762780074212767,0.715924132,0.03526104570464744,1.0,0.0,0.0,0.0
"{""Al"": 0.021086, ""U"": 0.978914}",IV,H,0.0,0.004849780000000004,0.008160282,0.849990627045458,9.01672133418735,18.78029504501881,0.61924141812,0.01199366526777309,0.0,0.0,0.0,1.0
"{""Fe"": 0.012722, ""Ti"": 0.06952, ""U"": 0.917758}",III,H,0.1293072,0.01684810000000001,0.029558345999999996,2.657467804041248,9.327613692953443,18.100571044047044,1.3085460415399999,0.025860997077766533,0.0,0.0,1.0,0.0
"{""Fe"": 0.044566, ""U"": 0.955434}",III,H,0.0,0.02005470000000001,0.027318958,1.5147529958858121,9.712616870139271,18.76922966631453,0.6386980746600001,0.040025516288743256,0.0,0.0,1.0,0.0
"{""Cr"": 0.095208, ""U"": 0.904792}",I,H,0.0,0.026658240000000003,0.04112985599999999,2.61412481795995,10.292822731546233,18.37636924397742,0.8614343673600001,0.05359572680857793,1.0,0.0,0.0,0.0
"{""Ti"": 0.072608, ""U"": 0.927392}",II,M,0.13505088,0.011617280000000011,0.022726304,2.1644117341992937,9.141688723923636,18.14840698396984,1.212049410048,0.015033664980818748,0.0,1.0,0.0,0.0
"{""Fe"": 0.052985, ""U"": 0.947015}",III,H,0.0,0.023843250000000007,0.032479805,1.7227632198943532,9.838314183645931,18.71346727938432,0.752663846625,0.043521059988518136,0.0,0.0,1.0,0.0
"{""Mo"": 0.120687, ""U"": 0.879313}",I,H,0.120687,0.09413586000000003,0.07953273300000001,3.0619760278981802,11.339221713490197,18.232680777001164,-0.530608240155,0.0359729420052506,1.0,0.0,0.0,0.0
"{""Nb"": 0.041776, ""U"": 0.958224}",I,H,0.04720688,0.009190720000000008,0.017838352000000002,1.4428770013765428,9.3250440038827,18.675936075187497,-0.16012306329599998,0.01673132229134202,1.0,0.0,0.0,0.0
"{""Mn"": 0.025214, ""U"": 0.974786}",III,H,0.0,0.004286380000000004,0.013136494000000004,0.9784739493629522,9.047237790232186,19.057646116893515,0.0,0.02928123121516214,0.0,0.0,1.0,0.0
"{""Ta"": 0.066485, ""U"": 0.933515}",I,H,0.0,0.007978200000000008,0.01635531,2.032360065415465,9.585475042891456,18.918965021513753,0.62064744775,0.020876327609487128,1.0,0.0,0.0,0.0
"{""Ta"": 0.09168499999999999, ""U"": 0.908315}",I,H,0.0,0.011002200000000009,0.022554509999999996,2.5475680734062056,9.789484650577604,18.86575980689739,0.8327886077499999,0.024233551928445552,1.0,0.0,0.0,0.0
"{""Cr"": 0.072953, ""U"": 0.927047}",I,H,0.0,0.02042684,0.031515695999999996,2.1717108974368515,10.00166555075319,18.54066637709654,0.67630859791,0.04729662532864218,1.0,0.0,0.0,0.0
"{""Al"": 0.012729, ""U"": 0.943368, ""Zr"": 0.043903}",IV,H,0.048293300000000004,0.005122819999999995,0.012521342000000001,2.060007809265823,8.925971795729993,18.274621998049703,0.584155033356,0.010827785599321545,0.0,0.0,0.0,1.0
"{""Nb"": 0.115968, ""Ta"": 0.092826, ""U"": 0.791206}",I,H,0.13104384,0.03665208000000003,0.072353532,5.452273520464983,10.569897331170834,17.776628817207353,0.35666172636,0.03447033994161974,1.0,0.0,0.0,0.0
"{""Ru"": 0.068464, ""U"": 0.931536}",II,M,0.0,0.05614048000000002,0.05696204799999999,2.0755697107656004,10.246919489601344,18.739349702818767,1.91330042112,0.03596189793295053,0.0,1.0,0.0,0.0
"{""U"": 0.909911, ""Zr"": 0.090089}",II,M,0.09909790000000002,0.0045044499999999845,0.015585397000000004,2.517011024216905,8.836201584377346,17.802289421529608,0.491837832474,0.0073243431238785356,0.0,1.0,0.0,0.0
"{""Ru"": 0.022592, ""Ti"": 0.116138, ""U"": 0.86127}",II,M,0.21601668000000002,0.037107520000000026,0.055147737999999995,3.8601728857331334,9.594189350369597,17.477042755933613,2.38420550988,0.027439819205631558,0.0,1.0,0.0,0.0
"{""Ta"": 0.028272, ""U"": 0.971728}",I,H,0.0,0.0033926400000000028,0.006954912,1.0698719665599479,9.276117140569598,18.998970538663997,0.27472694016,0.013845026251069367,1.0,0.0,0.0,0.0
"{""Ru"": 0.07801100000000001, ""U"": 0.921989}",II,M,0.0,0.06396902000000003,0.064905152,2.2770754149089534,10.414209761625726,18.693766056520932,2.1577585163700004,0.038242234866954786,0.0,1.0,0.0,0.0
"{""Cr"": 0.092208, ""U"": 0.907792}",I,H,0.0,0.025818240000000003,0.039833855999999994,2.5575259268061648,10.253574403423153,18.39870353867104,0.8370568473600001,0.052803011587575596,1.0,0.0,0.0,0.0
"{""Al"": 0.023531, ""U"": 0.976469}",IV,H,0.0,0.005412130000000005,0.009106497,0.9268442267730375,9.013182837790232,18.747983581113004,0.68931876117,0.012656704113933758,0.0,0.0,0.0,1.0
"{""Cr"": 0.083107, ""Mn"": 0.05398, ""U"": 0.862913}",I,H,0.0,0.03244656000000001,0.064025804,4.086692944999258,10.196547813742878,18.431050135452924,0.71714110691,0.06421378187867832,1.0,0.0,0.0,0.0
"{""Ta"": 0.027711, ""U"": 0.972289}",I,H,0.0,0.0033253200000000027,0.006816906,1.0533259717572974,9.271575498112776,19.00013908734741,0.26943100479,0.013710288501088222,1.0,0.0,0.0,0.0
"{""Mn"": 0.051032, ""Ru"": 0.036378, ""U"": 0.91259}",III,H,0.0,0.038505400000000016,0.056854168,2.958603614671191,9.718962022301378,18.881259662765224,0.9959459706,0.04838741302465881,0.0,0.0,1.0,0.0
"{""Nb"": 0.126236, ""Si"": 0.00712, ""U"": 0.866644}",I,H,0.14264667999999997,0.03147432000000002,0.058815572,3.49608489031415,9.880135586894934,17.773760153895424,-0.07067825689599995,0.03463649954661887,1.0,0.0,0.0,0.0
"{""Mo"": 0.053037, ""U"": 0.946963}",I,H,0.053037,0.041368860000000014,0.034951383,1.724009529898656,10.054470974732878,18.70129620915207,-0.251120383155,0.024563919498883258,1.0,0.0,0.0,0.0
"{""Mn"": 0.024946, ""U"": 0.975054}",III,H,0.0,0.004240820000000004,0.012996866000000003,0.9703182680926695,9.047237790232186,19.057646116893512,0.0,0.029127745619817326,0.0,0.0,1.0,0.0
"{""Mn"": 0.04122, ""Ru"": 0.036424, ""U"": 0.922356}",III,H,0.0,0.03687508000000001,0.051780388,2.7157485895767186,9.71292840783175,18.882864566313422,1.0078768483199998,0.04513165832592293,0.0,0.0,1.0,0.0
"{""Ti"": 0.029478, ""U"": 0.970522}",II,M,0.05482908,0.004716480000000005,0.009226614,1.1051212920780398,9.085583766203932,18.6908870478155,0.514962855288,0.009774821241926976,0.0,1.0,0.0,0.0
"{""Al"": 0.024561, ""U"": 0.975439}",IV,H,0.0,0.0056490300000000045,0.009505107,0.9585590514633748,9.011692182866293,18.73436232248007,0.71873271837,0.012925032310479083,0.0,0.0,0.0,1.0
"{""Ti"": 0.095205, ""U"": 0.852706, ""V"": 0.052089}",II,M,0.30313668,0.028255050000000014,0.051989078999999994,4.270727114044182,9.710411075948123,17.37419273796433,2.3396875353299995,0.03491581665953766,0.0,1.0,0.0,0.0
"{""U"": 0.855325, ""Zr"": 0.144675}",II,M,0.15914250000000002,0.007233749999999975,0.025028775000000007,3.43667532784199,8.708332229264153,17.054899365451092,0.74246486625,0.008986480512747554,0.0,1.0,0.0,0.0
